lead_id,lead_indicator,date_part,source,domain,country,customer_group,onboarding,customer_code,visited_learn_more_before_booking,visited_faq,purchases,time_spent,n_visits,bin_source
5336,0.0,2024-01-29,organic,.cn,CN,4,True,CWXTPVZYYX,1.0,0.07643021390665332,0.3873689594791407,0.456736050407192,0.14260287783076878,group1
5337,1.0,2024-01-24,signup,.com,CN,4,True,OOIRJWPRYY,0.0,0.22929064171995994,0.2759607269221924,1.0,0.14260287783076878,group1
5338,1.0,2024-01-15,fb,.cn,US,4,False,WTNLBTIWZV,0.07803817352348473,0.22929064171995994,0.498777192036089,0.7211604318589773,0.42780863349230636,socials
5339,0.0,2024-01-27,fb,.dk,US,7,False,EOCHGHQSTG,0.0,0.22929064171995994,0.16455249436524416,0.6367308669770377,0.3327400482717938,socials
5340,1.0,2024-01-12,organic,.dk,US,2,False,KHOEEWQUJZ,0.6243053881878778,0.0,0.8330018897069338,0.7501893154380244,0.9982201448153816,group1
5341,1.0,2024-01-05,fb,.dk,CN,8,True,VJUZJYYPSV,0.39019086761742366,0.15286042781330664,0.498777192036089,0.39481007165288196,0.6179458039333314,socials
5342,0.0,2024-01-07,signup,.com,US,9,False,OQTCCMQDCL,0.15607634704696946,0.3821510695332666,0.498777192036089,0.6676552933842705,0.3327400482717938,group1
5343,0.0,2024-01-22,fb,.dk,CN,9,True,UIKTYHZIQQ,0.0,0.07643021390665332,0.3873689594791407,0.641391410361154,0.3327400482717938,socials
5345,1.0,2024-01-15,fb,.com,US,4,False,NUQPPJYYOW,0.39019086761742366,0.6114417112532265,0.9444101222638821,0.8874574245947975,0.6654800965435878,socials
5346,0.0,2024-01-07,li,.com,DK,2,True,ESXDFJFPTH,0.07803817352348473,0.15286042781330664,0.9444101222638821,0.8302430414242115,0.0,socials
5347,0.0,2024-01-13,signup,.dk,US,7,True,VRCETIUTBT,0.46822904114090835,0.0,0.2759607269221924,0.8023321885862162,0.5704115113230752,group1
5348,0.0,2024-01-25,fb,.com,US,8,True,MPUIBTRBOO,0.23411452057045418,0.0,1.0,0.6519749280608313,0.09506858522051251,socials
5349,1.0,2024-01-03,signup,.cn,CN,8,False,XNOJWXMYXO,1.0,0.0,0.2759607269221924,0.6337600011759874,0.6179458039333314,group1
5350,1.0,2024-01-26,organic,.cn,CN,3,False,ZFCUCFXBWM,0.15607634704696946,0.6878719251598798,0.6101854245930372,0.8518425817884756,0.5228772187128189,group1
5352,0.0,2024-01-13,signup,.cn,CN,9,False,ZGERWMHTRW,0.15607634704696946,0.15286042781330664,0.16455249436524416,0.7942021359241012,0.3327400482717938,group1
5353,1.0,2024-01-26,li,.com,DK,6,False,CKBHKAMAWF,0.8584199087583321,0.4585812834399199,0.8330018897069338,0.7243080149577228,0.42780863349230636,socials
5354,1.0,2024-01-03,li,.cn,DK,5,False,AFEYCQDKCB,0.3121526940939389,0.7643021390665332,0.3873689594791407,1.0,0.8556172669846127,socials
5355,0.0,2024-01-29,li,.dk,DK,3,True,XOVDLVNPOQ,0.46822904114090835,0.22929064171995994,0.7215936571499855,0.630102607814254,1.0,socials
5356,0.0,2024-01-02,fb,.cn,DK,5,True,XXLGKJCSRS,0.15607634704696946,0.0,0.8330018897069338,0.8529486161460875,0.0,socials
5358,1.0,2024-01-23,organic,.cn,US,3,False,TMNDWCZUIN,0.3121526940939389,0.0,0.0531442618082959,0.7233057960605636,0.5704115113230752,group1
5359,0.0,2024-01-04,fb,.com,US,2,False,SKTXTRELIC,0.3121526940939389,0.0,0.3873689594791407,0.33850769602777975,0.09506858522051251,socials
5360,1.0,2024-01-17,organic,.com,US,7,True,WSARXEQUEO,0.5462672146643931,0.22929064171995994,0.2759607269221924,0.5609602967382235,0.3327400482717938,group1
5361,0.0,2024-01-06,organic,.cn,CN,4,True,NJDULRIFTQ,0.6243053881878778,0.0,0.7215936571499855,0.737256763743789,0.14260287783076878,group1
5362,1.0,2024-01-11,li,.com,DK,7,False,AKKNCUMTJT,0.07803817352348473,0.3057208556266133,0.7215936571499855,0.7600954934442772,0.6179458039333314,socials
5363,1.0,2024-01-06,signup,.cn,CN,5,False,JEAQXMIIUD,0.6243053881878778,0.3057208556266133,0.498777192036089,0.02215111282186788,0.5228772187128189,group1
5364,1.0,2024-01-22,fb,.cn,US,9,False,BPYAYVMARS,0.07803817352348473,0.07643021390665332,0.3873689594791407,0.686474891283805,0.23767146305128128,socials
5366,1.0,2024-01-17,organic,.dk,DK,6,False,URLQTCUKVP,0.0,0.15286042781330664,0.498777192036089,0.5942048992013107,0.8080829743743565,group1
5367,0.0,2024-01-03,organic,.dk,CN,2,True,MXISSHALOF,0.9364580822818167,0.9171625668798398,0.7215936571499855,0.003077964447006476,0.3327400482717938,group1
5368,1.0,2024-01-12,organic,.com,US,1,False,ZUPWVHUUUW,0.15607634704696946,0.15286042781330664,0.2759607269221924,0.42545972213262795,0.6654800965435878,group1
5369,0.0,2024-01-14,li,.dk,CN,1,True,IJBHDVCOAV,0.15607634704696946,0.07643021390665332,0.16455249436524416,0.45987719670763383,0.0,socials
5370,0.0,2024-01-02,signup,.com,DK,7,True,MDMTEYEJQZ,0.07803817352348473,0.07643021390665332,0.16455249436524416,0.725455085620685,0.713014389153844,group1
5371,0.0,2024-01-22,li,.cn,US,1,True,ZXYVIXUAGG,0.0,0.3057208556266133,0.8330018897069338,0.5322340934285146,0.19013717044102504,socials
5372,0.0,2024-01-29,signup,.dk,US,2,True,YSXLFUOUDZ,0.0,0.5350114973465733,0.2759607269221924,0.27254363535145476,0.04753429261025626,group1
5373,1.0,2024-01-28,li,.cn,CN,9,True,LOPMUZQEGR,0.9364580822818167,0.3057208556266133,0.2759607269221924,0.8134890790857368,0.3802743408820501,socials
5374,0.0,2024-01-22,organic,.com,CN,8,False,ZYCLBOBQFC,0.5462672146643931,0.15286042781330664,0.6101854245930372,0.6256786944848569,1.0,group1
5375,1.0,2024-01-29,fb,.cn,CN,4,True,UKNPRWBGLL,0.6243053881878778,1.0,0.6101854245930372,0.6682339307770464,0.8556172669846127,socials
5376,1.0,2024-01-05,li,.dk,US,3,True,QSPMPEVICI,0.46822904114090835,0.3821510695332666,0.0531442618082959,0.4311761338704607,0.3327400482717938,socials
5377,0.0,2024-01-10,li,.com,DK,7,False,JKSMPDBQYH,0.3121526940939389,0.4585812834399199,0.16455249436524416,0.5098559521072406,0.0,socials
5378,1.0,2024-01-10,fb,.dk,US,9,False,CLFMZGKBCX,0.7023435617113626,0.07643021390665332,0.498777192036089,0.6652694809198612,0.8080829743743565,socials
5379,0.0,2024-01-21,fb,.dk,US,9,False,HYFAXLFMCD,0.0,0.8407323529731865,0.498777192036089,0.8291191102306645,0.09506858522051251,socials
5380,0.0,2024-01-09,li,.dk,US,9,True,ZHDNMBZHYV,0.0,1.0,0.9444101222638821,0.7303889665558843,0.0,socials
5381,1.0,2024-01-30,organic,.dk,US,1,True,ZMAWWBVWGR,0.07803817352348473,0.7643021390665332,0.2759607269221924,0.6190258285021639,0.7605486817641002,group1
5382,0.0,2024-01-21,organic,.cn,CN,9,True,VPNKDNXIVK,0.5462672146643931,0.07643021390665332,0.8330018897069338,0.22780355920510464,0.6179458039333314,group1
5383,0.0,2024-01-13,fb,.com,CN,8,False,QWCKBFCZDH,0.39019086761742366,0.0,0.3873689594791407,0.8919296202828377,0.14260287783076878,socials
5384,1.0,2024-01-10,li,.dk,DK,9,False,AGPCDPYZLF,0.15607634704696946,0.0,0.2759607269221924,0.42826663826520806,0.4753429261025626,socials
5385,1.0,2024-01-06,signup,.dk,US,3,True,KKSQLICZSV,0.39019086761742366,0.07643021390665332,0.2759607269221924,0.4681796042576667,0.5704115113230752,group1
5386,0.0,2024-01-11,fb,.cn,US,1,True,HXYPPFMHLN,0.0,0.0,0.3873689594791407,0.7151449969462718,0.09506858522051251,socials
5388,1.0,2024-01-26,fb,.com,US,9,True,PONLAVMWVH,0.0,0.3821510695332666,0.16455249436524416,0.0,1.0,socials
5389,1.0,2024-01-14,li,.dk,US,9,True,AWFPJNSDWU,0.46822904114090835,0.15286042781330664,0.7215936571499855,0.45228916952256926,0.5704115113230752,socials
5390,0.0,2024-01-30,organic,.dk,DK,8,True,HJDYVBDWEE,1.0,0.15286042781330664,0.498777192036089,0.45386984617985027,0.0,group1
5391,1.0,2024-01-31,fb,.dk,DK,5,False,XFQOSQVGRB,0.46822904114090835,0.07643021390665332,0.9444101222638821,0.3614080632461052,0.5704115113230752,socials
5392,1.0,2024-01-17,signup,.com,DK,7,True,QMZKLYWOPZ,0.07803817352348473,0.15286042781330664,0.498777192036089,0.4505013770567792,0.4753429261025626,group1
5393,1.0,2024-01-20,li,.dk,DK,1,False,FDAYHDIEAT,0.0,0.0,0.498777192036089,0.6630636625614579,0.23767146305128128,socials
5394,1.0,2024-01-02,li,.com,US,8,False,MZFMEALQFK,0.07803817352348473,0.15286042781330664,0.498777192036089,0.7895152116594417,0.6179458039333314,socials
5395,0.0,2024-01-10,li,.com,DK,7,False,RHGLCXHIYB,0.23411452057045418,0.15286042781330664,0.16455249436524416,0.5424541387877886,0.3327400482717938,socials
5396,0.0,2024-01-03,signup,.dk,DK,8,False,RWNAOXGDLV,0.23411452057045418,0.07643021390665332,0.7215936571499855,0.09127955899914086,0.6654800965435878,group1
5397,0.0,2024-01-07,fb,.cn,CN,7,False,RPCRUJLHNP,0.5462672146643931,0.3821510695332666,0.3873689594791407,0.535437627772168,0.0,socials
5398,0.0,2024-01-07,organic,.dk,CN,8,True,BUAJGUPVIN,0.07803817352348473,1.0,0.7215936571499855,0.21709472215919634,0.23767146305128128,group1
5399,1.0,2024-01-01,organic,.cn,DK,5,False,SRRLEESNLB,0.15607634704696946,0.3057208556266133,0.8330018897069338,0.4925776519030558,0.4753429261025626,group1
5400,0.0,2024-01-08,signup,.dk,DK,4,True,IVHHPIMLJI,0.0,0.07643021390665332,0.3873689594791407,0.843729043248433,0.04753429261025626,group1
5403,0.0,2024-01-08,signup,.com,CN,1,True,OSMKZGFEQA,0.39019086761742366,0.07643021390665332,0.7215936571499855,0.23647931032553116,0.0,group1
5404,0.0,2024-01-14,signup,.dk,CN,9,True,QVOLASFSHV,0.0,0.9935927807864932,0.8330018897069338,0.7090636110676676,0.6179458039333314,group1
5405,1.0,2024-01-14,fb,.dk,CN,2,False,XLWXFDTUCM,0.39019086761742366,0.0,0.6101854245930372,0.8631454819233824,0.5228772187128189,socials
5407,0.0,2024-01-08,fb,.cn,CN,4,False,FXZAZAWYZN,0.07803817352348473,0.07643021390665332,0.498777192036089,0.6516846469207223,0.14260287783076878,socials
5408,0.0,2024-01-19,fb,.com,DK,4,True,LESCNRDPHM,0.7803817352348473,0.07643021390665332,0.8330018897069338,0.9203312952109584,0.0,socials
5409,1.0,2024-01-10,organic,.cn,DK,5,True,NXTYNFIOCV,0.15607634704696946,0.3057208556266133,0.0531442618082959,0.3866988971273324,1.0,group1
5410,1.0,2024-01-07,organic,.com,CN,2,False,PHSMUMCDRG,0.46822904114090835,0.07643021390665332,0.7215936571499855,0.28550924022384594,0.5228772187128189,group1
5411,0.0,2024-01-13,organic,.com,US,4,True,CENMFYTNZC,0.0,1.0,0.3873689594791407,0.49445376696057286,0.04753429261025626,group1
5412,1.0,2024-01-22,li,.cn,DK,3,False,None,0.07803817352348473,0.0,0.498777192036089,0.5389543716401621,0.7605486817641002,socials
5413,0.0,2024-01-21,fb,.dk,CN,5,True,YSMQONIQRW,0.0,1.0,0.498777192036089,0.8129613811758025,1.0,socials
5414,0.0,2024-01-15,organic,.cn,DK,8,True,SVPWMYVWTV,0.0,0.15286042781330664,0.2759607269221924,0.4436563962982154,0.09506858522051251,group1
5415,0.0,2024-01-11,li,.dk,CN,8,True,CPCMJCHQXB,0.23411452057045418,0.6878719251598798,0.498777192036089,0.5455913313696548,0.09506858522051251,socials
5416,0.0,2024-01-26,organic,.com,DK,6,True,ZODSQGPSSN,0.0,0.15286042781330664,0.0531442618082959,0.5050238917407848,0.9506858522051252,group1
5417,0.0,2024-01-14,fb,.com,US,8,True,BZQLKSTZFG,0.8584199087583321,0.5350114973465733,0.3873689594791407,0.7940686847635714,0.19013717044102504,socials
5418,0.0,2024-01-11,fb,.dk,US,1,False,KAHNJFBVAR,0.0,0.07643021390665332,0.6101854245930372,0.6076698981317548,0.23767146305128128,socials
5419,0.0,2024-01-02,fb,.com,US,1,False,GIERUELRJY,0.15607634704696946,0.15286042781330664,0.8330018897069338,0.3993909086353078,0.23767146305128128,socials
5420,0.0,2024-01-02,signup,.com,US,8,False,UOIFWLFBND,0.0,0.7643021390665332,0.6101854245930372,0.6518514257976062,0.0,group1
5421,0.0,2024-01-29,fb,.cn,DK,5,False,CKGPWRTAJF,0.07803817352348473,0.8407323529731865,0.3873689594791407,0.6004282172939255,0.713014389153844,socials
5423,0.0,2024-01-15,organic,.com,US,8,False,IIDQFGZKLL,0.39019086761742366,0.6114417112532265,0.0531442618082959,0.1685339143832465,0.0,group1
5424,0.0,2024-01-17,signup,.cn,DK,5,False,OZKNXFWJVK,0.0,0.0,0.6101854245930372,0.12280374481141587,0.0,group1
5425,1.0,2024-01-14,organic,.com,CN,7,True,WSFECPIPQH,0.9364580822818167,0.6878719251598798,0.6101854245930372,0.6306391476586506,0.5704115113230752,group1
5427,0.0,2024-01-16,li,.dk,DK,5,True,MUOOWZROVA,0.15607634704696946,0.22929064171995994,1.0,0.2707506607687016,0.0,socials
5428,1.0,2024-01-27,signup,.cn,CN,7,True,TOLLJXXMVY,0.0,0.15286042781330664,0.3873689594791407,0.6903574875735554,0.713014389153844,group1
5429,1.0,2024-01-08,fb,.cn,CN,1,False,BSAHMAGPVX,0.07803817352348473,0.22929064171995994,0.16455249436524416,0.21029513813926348,0.28520575566153755,socials
5430,1.0,2024-01-24,signup,.com,DK,3,True,IQODHXIDPC,1.0,0.3057208556266133,0.16455249436524416,1.0,0.5704115113230752,group1
5431,0.0,2024-01-17,fb,.dk,US,1,False,ODISVEGIJQ,1.0,0.0,1.0,0.5253648727265197,1.0,socials
5432,1.0,2024-01-05,li,.cn,CN,8,True,NYMSLIBUZM,0.3121526940939389,0.15286042781330664,0.6101854245930372,0.5724329212528811,0.7605486817641002,socials
5433,0.0,2024-01-12,li,.cn,US,9,True,YUCRMEKBJV,0.07803817352348473,0.0,0.7215936571499855,0.16799155204559613,0.09506858522051251,socials
5434,1.0,2024-01-06,signup,.com,DK,4,False,LKDJPQDHOK,0.23411452057045418,0.3057208556266133,0.9444101222638821,0.8685429803950497,0.6179458039333314,group1
5435,1.0,2024-01-31,organic,.cn,DK,9,False,OAVEXDNWAX,0.6243053881878778,0.15286042781330664,0.3873689594791407,0.8379738025559957,0.5704115113230752,group1
5436,0.0,2024-01-18,li,.cn,DK,9,True,DYXBDHIGFC,0.3121526940939389,0.3057208556266133,0.16455249436524416,0.24877184780442807,0.09506858522051251,socials
5437,1.0,2024-01-26,signup,.com,US,4,False,HSQYRPGTMN,0.0,0.07643021390665332,0.3873689594791407,0.8949924890384291,0.4753429261025626,group1
5438,0.0,2024-01-31,signup,.dk,US,2,False,ASWCJXLGPN,0.0,0.07643021390665332,0.6101854245930372,0.2958522778653081,0.3802743408820501,group1
5439,1.0,2024-01-05,li,.cn,CN,4,True,GGNEKJDKBS,0.3121526940939389,0.3821510695332666,0.6101854245930372,0.3247569262327241,0.9982201448153816,socials
5440,0.0,2024-01-06,fb,.com,CN,6,False,OYETWGNPAU,0.07803817352348473,0.22929064171995994,0.498777192036089,0.5251162371407871,0.09506858522051251,socials
5441,0.0,2024-01-09,organic,.com,US,5,False,FAUZWODGXU,0.15607634704696946,0.7643021390665332,0.3873689594791407,0.2551118022910619,0.04753429261025626,group1
5442,0.0,2024-01-15,organic,.dk,DK,6,False,CQCPGRJQCQ,0.39019086761742366,0.0,0.6101854245930372,1.0,0.6654800965435878,group1
5444,0.0,2024-01-17,li,.com,CN,9,False,BPZUZRZOCE,0.3121526940939389,0.5350114973465733,0.2759607269221924,0.5846710397869948,0.14260287783076878,socials
5445,0.0,2024-01-29,li,.com,DK,4,True,OMOVSZIJTX,0.23411452057045418,0.07643021390665332,0.7215936571499855,0.12324956816597998,0.3327400482717938,socials
5446,0.0,2024-01-26,fb,.com,CN,1,True,PKTMFHMXSI,0.0,0.07643021390665332,0.0531442618082959,0.6135464086933573,0.0,socials
5447,1.0,2024-01-19,li,.cn,DK,7,False,VWZBJQVTNN,0.07803817352348473,0.15286042781330664,0.3873689594791407,0.5451231292738363,0.28520575566153755,socials
5448,1.0,2024-01-12,organic,.cn,US,3,True,UCSWFKLCYP,0.0,0.5350114973465733,0.2759607269221924,0.18458894798574876,0.5228772187128189,group1
5449,0.0,2024-01-09,signup,.cn,CN,9,False,TNCSUPEEVY,0.07803817352348473,0.15286042781330664,0.498777192036089,0.2138623892577498,0.09506858522051251,group1
5450,0.0,2024-01-15,organic,.cn,DK,9,True,POOWYPRHWY,0.07803817352348473,0.07643021390665332,0.16455249436524416,0.0,0.19013717044102504,group1
5451,0.0,2024-01-14,organic,.dk,CN,5,True,ACZZSKMYCW,0.23411452057045418,0.6114417112532265,0.2759607269221924,0.493089226174551,0.09506858522051251,group1
5452,0.0,2024-01-01,organic,.cn,US,4,True,XMLPPWXAYE,0.46822904114090835,0.07643021390665332,0.2759607269221924,0.46018070126325084,0.0,group1
5453,0.0,2024-01-17,li,.com,CN,6,False,SYVNEUSKGV,0.46822904114090835,0.0,0.6101854245930372,0.2839480311629665,0.09506858522051251,socials
5454,1.0,2024-01-01,fb,.cn,CN,5,False,FHCKUIHAIZ,0.15607634704696946,0.5350114973465733,0.16455249436524416,0.12129301484813437,0.5228772187128189,socials
5455,0.0,2024-01-23,li,.dk,DK,2,True,ZQKLRDODGN,0.15607634704696946,0.3057208556266133,0.8330018897069338,0.8077794275109098,0.0,socials
5456,0.0,2024-01-29,fb,.com,DK,9,True,PZDBQVQCED,0.07803817352348473,0.07643021390665332,0.2759607269221924,0.5955938587234213,0.19013717044102504,socials
5457,0.0,2024-01-21,signup,.cn,US,6,False,WBKEOBLTHS,0.6243053881878778,0.15286042781330664,0.2759607269221924,0.6811489479935253,0.3327400482717938,group1
5460,1.0,2024-01-31,fb,.com,CN,4,True,BXHKIWCAQU,0.8584199087583321,0.22929064171995994,0.16455249436524416,0.5298597983049214,0.6654800965435878,socials
5461,0.0,2024-01-30,organic,.com,US,9,True,XLZNJBQZWY,0.0,0.6878719251598798,0.2759607269221924,0.639961483002061,0.14260287783076878,group1
5462,0.0,2024-01-08,li,.dk,US,1,True,JBHNKFNYLG,0.46822904114090835,0.5350114973465733,0.16455249436524416,0.6134264060910546,0.0,socials
5463,0.0,2024-01-30,fb,.dk,DK,6,False,NVKQPWVHYT,0.39019086761742366,0.3057208556266133,0.498777192036089,0.19305800551479768,0.09506858522051251,socials
5464,0.0,2024-01-13,organic,.dk,CN,8,True,VORHQKLCGO,0.15607634704696946,0.07643021390665332,0.3873689594791407,0.7611068863074131,0.6654800965435878,group1
5465,1.0,2024-01-16,li,.com,US,5,True,MCIAIHQRJQ,0.0,0.22929064171995994,1.0,0.6363877926324855,0.8080829743743565,socials
5466,1.0,2024-01-02,signup,.cn,US,9,True,QHSHEOOGWR,0.46822904114090835,0.0,0.9444101222638821,0.2299586590531284,0.42780863349230636,group1
5467,1.0,2024-01-13,organic,.com,CN,3,True,MUTZKLGQSA,0.39019086761742366,0.22929064171995994,0.7215936571499855,0.8827511356742339,0.5228772187128189,group1
5468,1.0,2024-01-18,fb,.cn,DK,7,True,OUAPMNVLGV,0.0,1.0,0.0,0.4293230190755435,0.42780863349230636,socials
5469,0.0,2024-01-03,fb,.cn,DK,9,True,KMLFLIDNLM,0.0,0.0,0.498777192036089,0.8019416037632947,0.0,socials
5470,1.0,2024-01-13,li,.com,DK,2,False,KEQBBKVWLI,1.0,0.22929064171995994,0.6101854245930372,0.45530831676527583,1.0,socials
5471,0.0,2024-01-19,organic,.dk,CN,8,False,LLVJGIZIAP,0.3121526940939389,0.7643021390665332,0.3873689594791407,0.47944865130316794,0.7605486817641002,group1
5472,0.0,2024-01-13,signup,.com,CN,2,False,JJWFTFGCPF,0.39019086761742366,0.07643021390665332,0.3873689594791407,0.6896678759427113,0.19013717044102504,group1
5473,1.0,2024-01-19,organic,.cn,US,8,True,FPQCCOTKCW,0.5462672146643931,0.0,0.0531442618082959,0.37490921751193707,1.0,group1
5474,0.0,2024-01-04,organic,.com,CN,6,True,GGTQMDMDBI,0.46822904114090835,0.4585812834399199,0.6101854245930372,0.444937283443398,0.0,group1
5475,0.0,2024-01-19,fb,.com,DK,7,False,LQWESFFGVT,0.23411452057045418,0.15286042781330664,0.2759607269221924,0.4581961655351505,0.0,socials
5476,0.0,2024-01-18,li,.cn,US,5,True,DWSUFLLDQD,0.15607634704696946,0.07643021390665332,0.498777192036089,0.7109986348108457,0.0,socials
5477,1.0,2024-01-25,fb,.com,CN,8,True,JSTNWDDNSK,0.07803817352348473,0.0,0.498777192036089,0.6406781865902755,0.5228772187128189,socials
5478,1.0,2024-01-06,signup,.dk,CN,6,True,QXPESSNDBB,0.5462672146643931,0.3057208556266133,0.16455249436524416,0.612622133036608,0.28520575566153755,group1
5479,0.0,2024-01-19,organic,.dk,US,3,True,HMYVRIRSZZ,0.07803817352348473,0.0,0.3873689594791407,0.18696666049427613,0.14260287783076878,group1
5480,1.0,2024-01-25,signup,.dk,DK,5,True,CAMTALIHGK,0.0,0.6114417112532265,0.3873689594791407,0.5197761154479741,0.4753429261025626,group1
5481,0.0,2024-01-31,li,.cn,DK,2,True,FEKGVFPXRS,0.23411452057045418,0.0,0.6101854245930372,0.42784072380232185,0.04753429261025626,socials
5482,0.0,2024-01-04,li,.com,CN,5,True,BNEVDMKBYF,0.6243053881878778,0.0,0.7215936571499855,0.7905832445406373,0.28520575566153755,socials
5483,1.0,2024-01-04,organic,.com,US,6,True,QGWTWCKAJA,0.07803817352348473,0.4585812834399199,0.498777192036089,0.20976601631562364,0.9506858522051252,group1
5484,1.0,2024-01-24,li,.dk,CN,4,False,BJEXJQWSTS,0.23411452057045418,0.0,0.8330018897069338,0.4676894785620487,0.42780863349230636,socials
5486,0.0,2024-01-31,organic,.dk,CN,6,True,STRKQCFFYH,0.15607634704696946,0.07643021390665332,0.3873689594791407,0.47688330371021115,0.0,group1
5487,1.0,2024-01-07,li,.dk,DK,5,False,YHPZMQOPKL,0.07803817352348473,0.3821510695332666,0.2759607269221924,0.8914218546833363,0.3802743408820501,socials
5488,1.0,2024-01-26,signup,.dk,US,9,True,MIZMIJBAIN,0.07803817352348473,0.07643021390665332,0.8330018897069338,0.6314945432017449,0.42780863349230636,group1
5489,1.0,2024-01-23,organic,.dk,DK,5,False,ZXFFDKHLST,0.7023435617113626,0.22929064171995994,0.9444101222638821,0.0,0.8556172669846127,group1
5490,0.0,2024-01-26,li,.cn,DK,4,True,SPXEKZRYUM,0.3121526940939389,0.0,0.498777192036089,0.4472485682099441,0.0,socials
5491,1.0,2024-01-16,fb,.cn,US,8,True,FEHDMIVREU,0.46822904114090835,0.15286042781330664,1.0,0.5977498984883609,0.9506858522051252,socials
5492,1.0,2024-01-27,organic,.dk,US,9,False,PDDMXGQEEP,0.3121526940939389,0.4585812834399199,0.6101854245930372,0.6461193680116999,0.3327400482717938,group1
5493,0.0,2024-01-16,organic,.cn,CN,2,False,HLNVUVQZMA,0.46822904114090835,0.4585812834399199,0.498777192036089,0.27956199810417326,0.09506858522051251,group1
5494,0.0,2024-01-05,fb,.dk,US,5,True,OPADTWXNDE,0.23411452057045418,0.15286042781330664,0.6101854245930372,0.47567659876063306,0.0,socials
5495,0.0,2024-01-15,li,.dk,CN,2,True,OZSHDRQUQY,0.46822904114090835,0.3821510695332666,0.3873689594791407,0.36739968585266514,0.3327400482717938,socials
5496,1.0,2024-01-23,organic,.dk,US,3,False,ZCZAPMXHWS,0.39019086761742366,0.07643021390665332,0.3873689594791407,0.163808789553483,0.5704115113230752,group1
5497,1.0,2024-01-04,signup,.dk,DK,3,False,FGRMFXSBOU,0.3121526940939389,0.07643021390665332,0.3873689594791407,0.26866841714100786,0.3802743408820501,group1
5498,1.0,2024-01-24,li,.com,US,8,False,ZVWHMPWBZW,0.0,0.0,0.2759607269221924,0.3414771752802972,0.6179458039333314,socials
5499,1.0,2024-01-25,organic,.com,US,9,False,XFVDDTPNJS,0.0,1.0,0.16455249436524416,1.0,0.6654800965435878,group1
5500,1.0,2024-01-13,signup,.dk,CN,6,True,DUCIULRGXP,0.9364580822818167,0.07643021390665332,0.0,0.7771893723050183,1.0,group1
5501,0.0,2024-01-28,fb,.dk,CN,1,True,FUNTGAXZKS,0.0,0.0,0.6101854245930372,0.6333681952881123,0.23767146305128128,socials
5502,0.0,2024-01-19,signup,.dk,DK,3,True,KYHRIEOCUI,0.07803817352348473,0.0,0.498777192036089,0.5571500028291054,0.3327400482717938,group1
5503,0.0,2024-01-07,li,.com,US,8,False,FNKVOVXDGO,0.7023435617113626,0.3057208556266133,0.6101854245930372,0.5956871656134517,0.3327400482717938,socials
5504,0.0,2024-01-12,fb,.com,CN,9,False,UFXTMVZMCP,0.0,0.07643021390665332,0.6101854245930372,0.3633877348618486,0.19013717044102504,socials
5505,0.0,2024-01-26,signup,.dk,US,6,False,UERFQZPFRA,0.0,0.15286042781330664,0.498777192036089,0.37272617233801997,0.19013717044102504,group1
5506,1.0,2024-01-09,li,.com,DK,6,True,KHOSZDWNNR,0.9364580822818167,0.0,0.3873689594791407,0.8316246427722893,0.3802743408820501,socials
5507,0.0,2024-01-17,fb,.com,CN,3,False,ASQAYAVNUZ,0.07803817352348473,0.3057208556266133,0.7215936571499855,0.5590432652925341,0.14260287783076878,socials
5508,0.0,2024-01-02,li,.com,DK,7,True,UUJLHGAIBI,0.15607634704696946,0.07643021390665332,0.16455249436524416,0.0,0.713014389153844,socials
5509,0.0,2024-01-16,organic,.cn,CN,5,False,UVYZHZGYCV,0.0,0.0,0.7215936571499855,0.6207654885957177,0.42780863349230636,group1
5510,0.0,2024-01-07,li,.dk,US,4,True,LLFXWRGOLF,0.23411452057045418,0.3821510695332666,0.498777192036089,0.6630531625189846,0.903151559594869,socials
5511,1.0,2024-01-31,signup,.com,CN,3,True,VOOMUXMMFN,0.15607634704696946,0.5350114973465733,0.7215936571499855,0.9535760745724517,0.7605486817641002,group1
5512,1.0,2024-01-29,li,.com,DK,2,True,RFDUKDNJKS,0.39019086761742366,0.5350114973465733,0.2759607269221924,0.7922131586260828,1.0,socials
5513,1.0,2024-01-18,li,.cn,CN,5,True,DHMDVHCSXO,0.0,1.0,0.498777192036089,0.13259165677730378,0.9506858522051252,socials
5514,0.0,2024-01-07,fb,.cn,US,8,False,ITCDCBOPCJ,0.07803817352348473,0.07643021390665332,0.16455249436524416,0.25908375902357283,0.0,socials
5515,1.0,2024-01-01,li,.cn,US,1,True,FQDKXXSOKV,0.3121526940939389,0.15286042781330664,0.7215936571499855,0.63159463613834,0.713014389153844,socials
5516,1.0,2024-01-31,li,.cn,DK,7,True,QZCNTSXDPZ,0.23411452057045418,0.4585812834399199,0.3873689594791407,0.46241717818960115,0.42780863349230636,socials
5517,1.0,2024-01-03,organic,.cn,DK,7,True,JVPLGYBOHW,0.46822904114090835,0.4585812834399199,0.9444101222638821,0.16891772527604232,0.42780863349230636,group1
5518,0.0,2024-01-31,organic,.cn,CN,4,True,OKXAUESTKH,0.3121526940939389,0.22929064171995994,0.3873689594791407,0.41683497033729733,0.5704115113230752,group1
5519,1.0,2024-01-21,fb,.cn,US,7,True,WXPBNFGEHQ,0.7803817352348473,0.6878719251598798,0.6101854245930372,0.29974945264982233,0.6179458039333314,socials
